id,ARI200904240
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/04/24
info,number,0
info,starttime,6:40PM
info,daynight,night
info,usedh,false
info,umphome,cuzzp901
info,ump1b,crawj901
info,ump2b,hallt901
info,ump3b,fairc901
info,howscored,park
info,pitches,pitches
info,temp,88
info,winddir,fromrf
info,windspeed,13
info,fieldcond,unknown
info,precip,unknown
info,sky,cloudy
info,timeofgame,181
info,attendance,27865
info,wp,linct001
info,lp,david002
info,save,
id,ARI200904250
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/04/25
info,number,0
info,starttime,5:10PM
info,daynight,night
info,usedh,false
info,umphome,crawj901
info,ump1b,hallt901
info,ump2b,fairc901
info,ump3b,cuzzp901
info,howscored,park
info,pitches,pitches
info,temp,83
info,winddir,fromlf
info,windspeed,18
info,fieldcond,unknown
info,precip,unknown
info,sky,sunny
info,timeofgame,208
info,attendance,37253
info,wp,millj002
info,lp,schem001
info,save,wilsb001
id,ARI200904260
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/04/26
info,number,0
info,starttime,1:11PM
info,daynight,day
info,usedh,false
info,umphome,hallt901
info,ump1b,fairc901
info,ump2b,cuzzp901
info,ump3b,crawj901
info,howscored,park
info,pitches,pitches
info,temp,83
info,winddir,fromlf
info,windspeed,7
info,fieldcond,unknown
info,precip,unknown
info,sky,sunny
info,timeofgame,225
info,attendance,31862
info,wp,gutij002
info,lp,meddb001
info,save,
id,ARI200906090
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/06/09
info,number,0
info,starttime,6:40PM
info,daynight,night
info,usedh,false
info,umphome,guccc901
info,ump1b,ticht901
info,ump2b,laynj901
info,ump3b,randt901
info,howscored,park
info,pitches,pitches
info,temp,92
info,winddir,torf
info,windspeed,10
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,171
info,attendance,22428
info,wp,cainm001
info,lp,buckb002
info,save,
id,ARI200906100
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/06/10
info,number,0
info,starttime,6:40PM
info,daynight,night
info,usedh,false
info,umphome,ticht901
info,ump1b,laynj901
info,ump2b,randt901
info,ump3b,guccc901
info,howscored,park
info,pitches,pitches
info,temp,90
info,winddir,fromrf
info,windspeed,12
info,fieldcond,unknown
info,precip,unknown
info,sky,cloudy
info,timeofgame,195
info,attendance,19837
info,wp,zitob001
info,lp,david002
info,save,wilsb001
id,ARI200906110
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/06/11
info,number,0
info,starttime,12:40PM
info,daynight,day
info,usedh,false
info,umphome,laynj901
info,ump1b,randt901
info,ump2b,guccc901
info,ump3b,ticht901
info,howscored,park
info,pitches,pitches
info,temp,78
info,winddir,unknown
info,windspeed,0
info,fieldcond,dry
info,precip,none
info,sky,dome
info,timeofgame,168
info,attendance,24389
info,wp,schem001
info,lp,sancj002
info,save,qualc001
id,ARI200909210
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/09/21
info,number,0
info,starttime,6:40PM
info,daynight,night
info,usedh,false
info,umphome,danlk901
info,ump1b,bellw901
info,ump2b,fostm901
info,ump3b,campa902
info,howscored,park
info,pitches,pitches
info,temp,105
info,winddir,ltor
info,windspeed,13
info,fieldcond,unknown
info,precip,unknown
info,sky,sunny
info,timeofgame,212
info,attendance,25485
info,wp,romos001
info,lp,vasqe001
info,save,wilsb001
id,ARI200909220
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/09/22
info,number,0
info,starttime,6:40PM
info,daynight,night
info,usedh,false
info,umphome,bellw901
info,ump1b,fostm901
info,ump2b,campa902
info,ump3b,danlk901
info,howscored,park
info,pitches,pitches
info,temp,100
info,winddir,fromcf
info,windspeed,11
info,fieldcond,unknown
info,precip,unknown
info,sky,sunny
info,timeofgame,193
info,attendance,25591
info,wp,david002
info,lp,cainm001
info,save,
id,ARI200909230
version,2
info,visteam,SFN
info,hometeam,ARI
info,site,PHO01
info,date,2009/09/23
info,number,0
info,starttime,7:12PM
info,daynight,night
info,usedh,false
info,umphome,fostm901
info,ump1b,campa902
info,ump2b,danlk901
info,ump3b,bellw901
info,howscored,park
info,pitches,pitches
info,temp,95
info,winddir,fromrf
info,windspeed,5
info,fieldcond,unknown
info,precip,unknown
info,sky,sunny
info,timeofgame,187
info,attendance,25851
info,wp,sancj002
info,lp,mulvk001
info,save,wilsb001
id,ATL200907200
version,2
info,visteam,SFN
info,hometeam,ATL
info,site,ATL02
info,date,2009/07/20
info,number,0
info,starttime,7:10PM
info,daynight,night
info,usedh,false
info,umphome,drakr901
info,ump1b,wegnm901
info,ump2b,timmt901
info,ump3b,kellj901
info,howscored,park
info,pitches,pitches
info,temp,81
info,winddir,ltor
info,windspeed,8
info,fieldcond,unknown
info,precip,unknown
info,sky,cloudy
info,timeofgame,170
info,attendance,21988
info,wp,hanst001
info,lp,romos001
info,save,
id,ATL200907210
version,2
info,visteam,SFN
info,hometeam,ATL
info,site,ATL02
info,date,2009/07/21
info,number,0
info,starttime,7:10PM
info,daynight,night
info,usedh,false
info,umphome,wegnm901
info,ump1b,timmt901
info,ump2b,kellj901
info,ump3b,drakr901
info,howscored,park
info,pitches,pitches
info,temp,84
info,winddir,tocf
info,windspeed,2
info,fieldcond,unknown
info,precip,unknown
info,sky,cloudy
info,timeofgame,161
info,attendance,25135
info,wp,lowed001
info,lp,sador001
info,save,
id,ATL200907220
version,2
info,visteam,SFN
info,hometeam,ATL
info,site,ATL02
info,date,2009/07/22
info,number,0
info,starttime,7:12PM
info,daynight,night
info,usedh,false
info,umphome,timmt901
info,ump1b,kellj901
info,ump2b,drakr901
info,ump3b,wegnm901
info,howscored,park
info,pitches,pitches
info,temp,81
info,winddir,ltor
info,windspeed,2
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,148
info,attendance,34672
info,wp,jurrj001
info,lp,linct001
info,save,sorir001
id,ATL200907230
version,2
info,visteam,SFN
info,hometeam,ATL
info,site,ATL02
info,date,2009/07/23
info,number,0
info,starttime,1:11PM
info,daynight,day
info,usedh,false
info,umphome,kellj901
info,ump1b,drakr901
info,ump2b,wegnm901
info,ump3b,timmt901
info,howscored,park
info,pitches,pitches
info,temp,80
info,winddir,unknown
info,windspeed,7
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,178
info,attendance,31727
info,wp,zitob001
info,lp,gonzm001
info,save,
id,CHN200905040
version,2
info,visteam,SFN
info,hometeam,CHN
info,site,CHI11
info,date,2009/05/04
info,number,0
info,starttime,7:07PM
info,daynight,night
info,usedh,false
info,umphome,laynj901
info,ump1b,randt901
info,ump2b,guccc901
info,ump3b,tillc901
info,howscored,park
info,pitches,pitches
info,temp,56
info,winddir,rtol
info,windspeed,8
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
info,timeofgame,167
info,attendance,39112
info,wp,dempr002
info,lp,sancj002
info,save,gregk001
id,CHN200905050
version,2
info,visteam,SFN
info,hometeam,CHN
info,site,CHI11
info,date,2009/05/05
info,number,0
info,starttime,1:23PM
info,daynight,day
info,usedh,false
info,umphome,randt901
info,ump1b,guccc901
info,ump2b,tillc901
info,ump3b,laynj901
info,howscored,park
info,pitches,pitches
info,temp,56
info,winddir,fromrf
info,windspeed,4
info,fieldcond,unknown
info,precip,unknown
info,sky,unknown
